method_name,condition_name,n_seeds,n_failed,n_gross_error,failure_rate,gross_error_rate,unusable_rate,convergence_rate,displacement_rmse_mean_m,displacement_rmse_median_m,displacement_rmse_std_m,displacement_rmse_p05_m,displacement_rmse_p95_m,peak_absolute_error_mean_m,phase_rmse_mean_rad,runtime_s_mean
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.247823436030522e-09,5.200591287490346e-09,4.395148186821783e-10,4.5546358155491995e-09,5.922082570265246e-09,1.2798095335665499e-08,0.10421317037907608,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.098298916240407e-09,5.070918434078328e-09,5.486775558649461e-10,4.209393776798431e-09,5.8841961263153835e-09,1.323965262703612e-08,0.10124385854023812,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.098298916240423e-09,5.070918434078291e-09,5.486775558649712e-10,4.2093937767984305e-09,5.884196126315506e-09,1.3239652627036168e-08,0.10124385854023842,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.801958232859872e-09,4.842784997418855e-09,4.659475737477045e-10,4.024053779215743e-09,5.475154939979385e-09,1.2814867051929519e-08,0.09535901837672313,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.103204951707169e-09,5.943493148011307e-09,5.84926857801267e-10,5.27377249925675e-09,7.202085002601517e-09,1.5267962038338524e-08,0.12119964500402083,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,1.0,5.523405861703636e-09,5.461578034928301e-09,7.598062723654855e-10,4.4780189463309245e-09,6.870930402086169e-09,1.4088707286008095e-08,0.10968578557473413,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.096382499638144e-09,6.016827343721029e-09,5.481921113834959e-10,5.385808110154105e-09,7.182558230434177e-09,1.53123170162745e-08,0.12106416229037029,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.1,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.129992999257675e-09,5.9741748820748114e-09,5.907906453868035e-10,5.298466075595301e-09,7.215423338672665e-09,1.534014136493917e-08,0.1217316117131781,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,6.822897694343935e-11,6.849264897919401e-11,2.431112584490842e-12,6.422744747932344e-11,7.194248079620266e-11,1.3545087727857237e-10,0.0013549156303884731,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,6.822897694344514e-11,6.84926489792043e-11,2.4311125844969717e-12,6.422744747934487e-11,7.194248079619864e-11,1.3545087727858581e-10,0.0013549156303885878,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.011311140704182e-11,4.0086598577372205e-11,1.63432480129092e-12,3.714692988015084e-11,4.2859929306960566e-11,9.789122446103943e-11,0.0007965806328001991,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.076013422781346e-09,4.075863460525271e-09,2.2053562364690466e-12,4.0727879246573794e-09,4.079745534685166e-09,7.06978554926131e-09,0.08094294453187903,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,1.0,7.33219246172084e-11,7.367438232534179e-11,2.3640745000063862e-12,6.949010784032676e-11,7.688501496475222e-11,1.4535892578341177e-10,0.0014560532220258314,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.177293964071981e-09,4.177210580852629e-09,2.1259434085415252e-12,4.173948832251723e-09,4.180964937253896e-09,7.411960989369545e-09,0.08295421004686171,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.076036876256322e-09,4.075888733492866e-09,2.2050982123671714e-12,4.0728116603677526e-09,4.079767296226503e-09,7.072317957925032e-09,0.08094341027944342,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.621143602584621e-10,2.567702252050393e-10,2.8975460845390625e-11,2.2172294612081794e-10,3.037995171885907e-10,6.753543447515907e-10,0.005205161495501725,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.621143602584691e-10,2.5677022520506356e-10,2.8975460845390538e-11,2.2172294612084524e-10,3.0379951718861323e-10,6.753543447516381e-10,0.005205161495501863,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.3904046599473084e-10,2.393857912159831e-10,1.9845389393767364e-11,2.151056000137425e-10,2.732402965478522e-10,6.219082586358894e-10,0.004746951781793471,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.086076629513302e-09,4.078433696777764e-09,2.853043765777767e-11,4.0532070872092555e-09,4.130726143773228e-09,7.317535753618554e-09,0.08114278332037884,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,1.0,2.6304702768623556e-10,2.56846569226904e-10,2.8921645719610625e-11,2.2338843960108925e-10,3.051555487125258e-10,6.765577591973299e-10,0.005223682741641647,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.18758597278497e-09,4.181763208242954e-09,2.713500322636608e-11,4.155674423610538e-09,4.235015647968986e-09,7.588670264007236e-09,0.0831585924676165,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.08613794989843e-09,4.078499564648073e-09,2.8529310010964492e-11,4.0532242404047706e-09,4.130747067931713e-09,7.319295491208184e-09,0.08114400104270142,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.025013600118668e-10,5.013468462008508e-10,3.787371994061586e-11,4.47500622983745e-10,5.658099939415001e-10,1.370283871635565e-09,0.009978853230291783,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.025013600118656e-10,5.013468462008479e-10,3.787371994060086e-11,4.4750062298389413e-10,5.658099939414462e-10,1.3702838716355534e-09,0.009978853230291766,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.717093891081031e-10,4.727715523980184e-10,3.636451911198461e-11,4.203967634055967e-10,5.31121419215192e-10,1.2888919364278228e-09,0.009367375167201935,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.102224488865565e-09,4.1057330550502005e-09,6.111973890937095e-11,3.998645324664051e-09,4.192091806716152e-09,7.62386520882004e-09,0.08146345333499497,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,1.0,5.044951217909245e-10,5.01636145786023e-10,3.84821828355252e-11,4.496549237671793e-10,5.737908173798495e-10,1.3739092334283923e-09,0.010018446070734871,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.1956191020702405e-09,4.201971650832197e-09,6.209834222388678e-11,4.0955090742599084e-09,4.285308206817897e-09,7.834318202320528e-09,0.08331811724604851,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.102427857501274e-09,4.1059316885285065e-09,6.113132039108737e-11,3.9989142763917995e-09,4.192533969637411e-09,7.627291515584281e-09,0.08146749190270619,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,1.0013693547367278e-09,9.993560896154143e-10,1.1725688433884443e-10,8.18943921483693e-10,1.2131955370106473e-09,2.6270024577754424e-09,0.019885553782369506,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,1.0013693547367284e-09,9.993560896154143e-10,1.1725688433884588e-10,8.189439214836637e-10,1.213195537010559e-09,2.627002457775446e-09,0.019885553782369517,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.403279307360932e-10,9.510985382757328e-10,9.075156873687499e-11,7.815839422005003e-10,1.0608501692166914e-09,2.4630480818675842e-09,0.01867337117045387,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,4.183202210792369e-09,4.167712689470647e-09,1.357395218383361e-10,3.983655450752159e-09,4.445081428725515e-09,8.546177660372435e-09,0.08307153814099805,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,1.0,1.0055424047249962e-09,1.0042083556919606e-09,1.2118217691778559e-10,8.205330093513508e-10,1.226591233797372e-09,2.6250446389841075e-09,0.0199684237140143,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,4.278042057584173e-09,4.278755925015189e-09,1.381070113957299e-10,4.060273765082622e-09,4.511580154009798e-09,8.547892308465471e-09,0.08495490202183692,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.02",50,0,0,0.0,0.0,0.0,,4.183917802044891e-09,4.16887362167136e-09,1.3567648456208228e-10,3.983822907810341e-09,4.445829277883441e-09,8.552894226210528e-09,0.083085748610163,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.5086350080476207e-09,1.5009969994109953e-09,1.3450016942664923e-10,1.3178152844012289e-09,1.7479242398959673e-09,3.962068813560336e-09,0.029959018067198383,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.5086350080476161e-09,1.5009969994110606e-09,1.3450016942664504e-10,1.3178152844012251e-09,1.7479242398959477e-09,3.9620688135603835e-09,0.029959018067198293,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.425972362747751e-09,1.4001775601711154e-09,1.1948110920511897e-10,1.257136485964668e-09,1.6631551749036072e-09,3.775114722251318e-09,0.028317473445198568,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,4.322033031811858e-09,4.3101460772152576e-09,1.8194772440470608e-10,4.009016086423065e-09,4.627810130840965e-09,9.441738393148806e-09,0.08582849065305026,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,1.0,1.5091175997857715e-09,1.5018319283058172e-09,1.410720753187293e-10,1.3166897839324468e-09,1.7639000126377573e-09,3.968287191555105e-09,0.029968601547977508,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,4.417214447799468e-09,4.405571284989179e-09,1.9737123652845584e-10,4.057026141762758e-09,4.7270404099705294e-09,9.402958436323633e-09,0.08771863753816372,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.03",50,0,0,0.0,0.0,0.0,,4.323601281617734e-09,4.312948229125146e-09,1.8202816310517252e-10,4.011336122217455e-09,4.630785977119105e-09,9.449504551856266e-09,0.08585963352327236,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.9841890088049998e-09,2.004755649504451e-09,1.620722657083325e-10,1.725250848225631e-09,2.215192291928058e-09,5.1051289035859866e-09,0.03940274091906069,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.984189008805e-09,2.0047556495044298e-09,1.6207226570833484e-10,1.7252508482256032e-09,2.2151922919280577e-09,5.1051289035859775e-09,0.0394027409190607,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.8739518607101206e-09,1.890456840412413e-09,1.4776927529560607e-10,1.6624724114844692e-09,2.070252466079876e-09,4.77806957134715e-09,0.03721361187602931,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.500540200998651e-09,4.516168885544635e-09,2.0586421348530676e-10,4.208141966310675e-09,4.808444621355462e-09,1.02042730001928e-08,0.08937335039597277,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,1.0,1.9993418541475858e-09,2.0098621239598665e-09,1.694042870057231e-10,1.7000389360608339e-09,2.283499017814687e-09,5.104153646876415e-09,0.03970365158662864,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.593195826040708e-09,4.56133848835763e-09,2.0317873377469262e-10,4.307208601550198e-09,4.905055387820596e-09,1.0184318539430139e-08,0.09121333921358277,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.5039159520427406e-09,4.51910057667584e-09,2.0591414407596442e-10,4.208848467013455e-09,4.810384622869011e-09,1.0219659958035902e-08,0.08944038727764445,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.4741944164319386e-09,2.4493604025204615e-09,2.637482338098656e-10,2.1209044065127426e-09,2.9277534360439256e-09,6.351801680224018e-09,0.049133445020325295,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.474194416431937e-09,2.4493604025205563e-09,2.6374823380986214e-10,2.1209044065127414e-09,2.9277534360438515e-09,6.351801680223965e-09,0.04913344502032527,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.330548771777205e-09,2.299911388053262e-09,2.639692086242666e-10,1.9713686244225894e-09,2.79404921291337e-09,5.97984585233347e-09,0.04628087800409597,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.703114183012786e-09,4.726421501691939e-09,2.8436372124334367e-10,4.142466874562662e-09,5.0929153108228865e-09,1.1011196592015846e-08,0.09339613758752799,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,1.0,2.529701544029407e-09,2.5540003426184852e-09,2.982273871780704e-10,2.0857118137568275e-09,2.9253984660306504e-09,6.4660714945482216e-09,0.05023572557836625,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.75258317980539e-09,4.7955943172056844e-09,2.939062067531221e-10,4.207763803624367e-09,5.137277118394815e-09,1.1013912445999617e-08,0.09437851076644144,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.7092332503278176e-09,4.741041288752366e-09,2.8370296474602685e-10,4.1497601155541375e-09,5.101661352617248e-09,1.1024436190967542e-08,0.09351765223306355,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.9432407148385826e-09,2.9545168902714557e-09,2.8791054344581375e-10,2.5338940713970795e-09,3.3868342707176757e-09,7.336413743338587e-09,0.05844793557195487,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.9432407148385714e-09,2.9545168902713887e-09,2.879105434457992e-10,2.5338940713970336e-09,3.3868342707176613e-09,7.336413743338539e-09,0.05844793557195466,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.7965848375791884e-09,2.8155001604701495e-09,2.6261126437926484e-10,2.3274471698184345e-09,3.1791217020751184e-09,7.025671566410669e-09,0.05553559027104542,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.86115785616214e-09,4.8767938322056585e-09,3.099402256630855e-10,4.345887543551519e-09,5.3534397877552375e-09,1.140503907757743e-08,0.09653462584613964,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,1.0,2.9929870907165403e-09,3.0305613673863074e-09,3.100301220276472e-10,2.4445090194222917e-09,3.415364841700019e-09,7.4422465571344474e-09,0.05943581704477984,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.920073259983174e-09,4.895101109309788e-09,2.8365290796872244e-10,4.4697948629888255e-09,5.363026200926054e-09,1.1374361526180056e-08,0.09770458918259624,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.869270052104545e-09,4.882355660420903e-09,3.1354051095591295e-10,4.355928837419801e-09,5.364720085592041e-09,1.1438437728020805e-08,0.09669572075876376,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.026414052906853e-09,4.042582079053612e-09,4.693757474593445e-10,3.2836819086539075e-09,4.747117341054193e-09,1.0436445110161622e-08,0.07995798235728743,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.026414052906864e-09,4.042582079053617e-09,4.693757474593375e-10,3.2836819086538727e-09,4.747117341054137e-09,1.0436445110161645e-08,0.07995798235728765,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.772356959680927e-09,3.7856680256886514e-09,3.971358581788989e-10,3.0914883818208126e-09,4.316873503194973e-09,9.69717353964827e-09,0.074912824976308,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.609427684589452e-09,5.705055660960915e-09,4.6560765550624933e-10,4.855324583143335e-09,6.231239718851507e-09,1.3754039051105626e-08,0.11139403795669674,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,1.0,4.230271800249654e-09,4.2066687624955205e-09,5.328140817297619e-10,3.377512352207686e-09,5.091668061400282e-09,1.0787632289065828e-08,0.08400626302371922,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.641303519024456e-09,5.653373920920588e-09,4.543330411030259e-10,4.913949659549457e-09,6.302687887394625e-09,1.3883654238487064e-08,0.11202703977267683,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.624060194819691e-09,5.715160975994327e-09,4.6465182342838466e-10,4.868077378819725e-09,6.239375537634007e-09,1.377416181259644e-08,0.11168461562194894,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.987065545382011e-09,5.026002616941532e-09,4.953997377097381e-10,4.266771530398947e-09,5.605301186756221e-09,1.2766250876879338e-08,0.09903494614628887,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.987065545382017e-09,5.02600261694149e-09,4.953997377097441e-10,4.266771530398853e-09,5.605301186756211e-09,1.2766250876879252e-08,0.099034946146289,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.724644054885605e-09,4.732711603953984e-09,4.4557717179397435e-10,4.040557226530187e-09,5.457468524769704e-09,1.216062580204742e-08,0.09382368554775794,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.354982451081339e-09,6.196158944325943e-09,5.474539272916366e-10,5.560032641423108e-09,7.373490702044386e-09,1.574795041424263e-08,0.1261995333881744,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,1.0,5.421610117577217e-09,5.2296179063959145e-09,7.773195991439014e-10,4.533367453753571e-09,6.893872966662765e-09,1.3767561254131017e-08,0.10766428897603463,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.374609216674258e-09,6.322720989405708e-09,5.783706066200973e-10,5.561723540719509e-09,7.559238695717072e-09,1.5520177020160883e-08,0.1265892887775577,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.15,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.3849129919048095e-09,6.218358975427073e-09,5.475375483910581e-10,5.622532741630649e-09,7.384913561497367e-09,1.5850273804050387e-08,0.12679390486206177,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.88718605028412e-10,3.8858128180637317e-10,2.175466734562096e-12,3.8584896766764844e-10,3.925013128449704e-10,7.474478718275758e-10,0.0077193142469717535,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.887186050284942e-10,3.8858128180641577e-10,2.1754667345653562e-12,3.8584896766773917e-10,3.9250131284499097e-10,7.474478718280982e-10,0.007719314246973384,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,2.2031566609996546e-10,2.2047932582901446e-10,1.3624932427668157e-12,2.1830808247120505e-10,2.2253697527562925e-10,4.3075131534611243e-10,0.004375107952530931,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.608356588239524e-09,4.6083564547812935e-09,1.9158306646394492e-12,4.605187810510108e-09,4.611172579502243e-09,8.368067710766938e-09,0.09151440709693688,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,1.0,4.351505925543423e-10,4.347912060975872e-10,2.0529594313980924e-12,4.322143193966398e-10,4.3872335315132326e-10,8.457408306336634e-10,0.008641377400593975,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.683738728957017e-09,4.683883308152727e-09,1.899391753906294e-12,4.6808103481944705e-09,4.6865552773429255e-09,8.254016970264526e-09,0.09301137283328295,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.0",50,0,0,0.0,0.0,0.0,,4.609598058905987e-09,4.609585971768354e-09,1.9136000365390107e-12,4.606419406765177e-09,4.612425246165437e-09,8.39263467046789e-09,0.09153906066915814,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.6387924136104854e-10,4.571260701493595e-10,3.467588089052512e-11,4.105420590958149e-10,5.158538733456886e-10,1.0855342748570357e-09,0.009211881269359522,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.6387924136107884e-10,4.5712607014941076e-10,3.467588089052845e-11,4.1054205909588134e-10,5.158538733457918e-10,1.0855342748571643e-09,0.009211881269360126,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.219748657082507e-10,3.2264544982572195e-10,2.003556979948997e-11,2.953150789514938e-10,3.5041019736913096e-10,8.122746122176611e-10,0.006393893000945641,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.625049053462675e-09,4.62225024958774e-09,2.4378842382463536e-11,4.595744847469477e-09,4.664833916547518e-09,8.538034020586442e-09,0.09184589209134492,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,1.0,5.04369263634056e-10,5.003561964706819e-10,3.5667058756854686e-11,4.4795904385552263e-10,5.59316382842812e-10,1.1745126017814473e-09,0.010015946734066014,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.700348896027026e-09,4.7008439837233455e-09,2.4626458174303577e-11,4.673943602628807e-09,4.733324297516414e-09,8.440293353326103e-09,0.09334122352128568,
taubin,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.005",50,0,0,0.0,0.0,0.0,,4.6263447926835075e-09,4.623649954162673e-09,2.440218215015044e-11,4.596553735881413e-09,4.666513877954394e-09,8.562990010223475e-09,0.09187162334809042,
fitzgibbon,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,,6.136152238312732e-10,6.018997310934691e-10,7.342947171588886e-11,5.167812716629545e-10,7.618507229116998e-10,1.5185512997006004e-09,0.01218539241036147,
halir_flusser,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,,6.136152238312869e-10,6.018997310935433e-10,7.342947171588242e-11,5.167812716629442e-10,7.618507229117206e-10,1.5185512997006347e-09,0.01218539241036174,
heydemann,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.058433884683361e-10,5.067456462309545e-10,4.718347459979321e-11,4.340325699908605e-10,5.850655797127575e-10,1.2920123229752712e-09,0.010045220436656717,
kasa,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.611163371075758e-09,4.61621249829762e-09,7.17230817578916e-11,4.481242252779723e-09,4.719358117579757e-09,8.680423135096777e-09,0.09157014520274304,
koning_wimmer_witkovsky,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,1.0,6.421446713873538e-10,6.274758962289478e-10,7.563563756954395e-11,5.400122676358374e-10,7.972529640936029e-10,1.5794752289469131e-09,0.012751940468851721,
raw_atan2,"grid:amplitude_x_noise:amplitude_ratio=1.2,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.686948255256072e-09,4.68840631664846e-09,7.20603631648667e-11,4.588189386818332e-09,4.7879038389138785e-09,8.62213054087671e-09,0.09307510876402006,
